Date,Time,1RSS(dB),2RSS(dB),RQly(%),RSNR(dB),ANT,RFMD,TPWR(mW),TRSS(dB),TQly(%),TSNR(dB),GPS,GSpd(kmh),Hdg(°),Alt(m),Sats,RxBt(V),Curr(A),Capa(mAh),Bat%(%),Ptch(rad),Roll(rad),Yaw(rad),FM,VSpd(m/s),Rud,Ele,Thr,Ail,S1,S2,SA,SB,SC,SD,SE,SF,SG,SH,LSW,CH1(us),CH2(us),CH3(us),CH4(us),CH5(us),CH6(us),CH7(us),CH8(us),CH9(us),CH10(us),CH11(us),CH12(us),CH13(us),CH14(us),CH15(us),CH16(us),CH17(us),CH18(us),CH19(us),CH20(us),CH21(us),CH22(us),CH23(us),CH24(us),CH25(us),CH26(us),CH27(us),CH28(us),CH29(us),CH30(us),CH31(us),CH32(us),TxBat(V)
2023-12-03,15:10:20.990,-89,0,99,10,0,5,25,-81,96,11,-67.485421 97.679750,61.6,237.2,33,12,11.4,15.2,689,55,-0.29,-0.13,-1.81,AIR,3.3,-2,21,1024,143,275,570,-1,0,0,-1,-1,1,-1,-1,0x0000000000000000,1562,1500,2012,1500,2012,988,1500,1500,988,988,1637,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2023-12-03,15:10:21.490,-88,0,99,12,0,5,25,-77,96,13,76.627126 -42.055994,61.6,237.2,33,12,11.4,15.2,689,55,-0.29,-0.13,-1.81,AIR,3.3,-2,0,1024,-67,275,570,-1,0,0,-1,-1,1,-1,-1,0x0000000000000000,1477,1500,2012,1500,2012,988,1500,1500,988,988,1637,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2023-12-03,15:10:21.990,-82,0,98,13,0,5,25,-76,96,14,19.473202 -31.324645,61.6,237.2,33,12,11.3,15.1,713,54,-0.29,-0.13,-1.81,AIR,3.3,-1,-1,1024,57,275,570,-1,0,0,-1,-1,1,-1,-1,0x0000000000000000,1518,1500,2012,1500,2012,988,1500,1500,988,988,1637,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2023-12-03,15:10:22.490,-80,0,98,13,0,5,25,-72,96,13,79.459727 176.597753,61.6,237.2,33,12,11.3,15.1,713,54,-0.16,-0.04,-2.11,AIR,3.3,-2,-1,1024,-1,275,570,-1,0,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1500,2012,1500,2012,988,1500,1500,988,988,1637,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2023-12-03,15:10:22.990,-80,0,98,13,0,5,25,-69,96,15,-43.550410 1.447997,61.6,237.2,33,12,11.3,15.1,713,54,-0.16,-0.04,-2.11,AIR,3.3,-1,55,1024,-1,275,570,-1,0,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1508,2012,1500,2012,988,1500,1500,988,988,1637,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2023-12-03,15:10:23.490,-79,0,99,13,0,5,25,-72,96,14,-40.847829 -127.376950,61.6,237.2,33,12,11.3,15.1,713,54,-0.16,-0.04,-2.11,AIR,3.3,-1,-1,1024,-2,274,570,-1,0,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1500,2012,1500,2012,988,1500,1500,988,988,1637,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2023-12-03,15:10:23.990,-79,0,98,13,0,5,25,-72,96,13,-41.406977 -173.357282,61.6,237.2,33,12,11.3,15.1,713,54,-0.16,-0.04,-2.11,AIR,3.3,-2,-3,1024,-2,275,571,-1,1,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1500,2012,1500,2012,988,2012,1500,988,988,1637,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2023-12-03,15:10:24.490,-78,0,99,13,0,5,25,-70,96,13,37.801700 -47.941691,61.6,237.2,33,12,11.3,15.1,713,54,-0.16,-0.04,-2.11,AIR,2.5,-1,-3,1024,-2,274,570,-1,1,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1500,2012,1500,2012,988,2012,1500,988,988,1637,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2023-12-03,15:10:24.990,-81,0,99,13,0,5,25,-72,100,14,-18.027509 -123.878862,61.6,237.2,33,12,11.3,15.1,713,54,-0.16,-0.04,-2.11,AIR,2.5,-1,-1,1024,-1,193,570,-1,0,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1500,2012,1500,2012,988,1500,1500,988,988,1596,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2023-12-03,15:10:25.490,-85,0,96,12,0,5,25,-82,100,12,84.789491 14.839954,61.6,237.2,33,12,11.3,15.1,713,54,-0.16,-0.04,-2.11,AIR,2.5,-2,-1,1024,-2,226,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1500,2012,1500,2012,988,988,1500,988,988,1613,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2023-12-03,15:10:25.990,-90,0,95,10,0,5,25,-90,100,3,81.795362 24.058673,69.2,228.2,56,12,11.3,15.1,713,54,-0.16,-0.04,-2.11,AIR,2.5,-2,-1,1024,-2,222,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1500,2012,1500,2012,988,988,1500,988,988,1611,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2023-12-03,15:10:26.490,-95,0,93,6,0,5,25,-81,100,2,77.094520 -40.475126,69.2,228.2,56,12,11.3,15.1,713,54,-0.16,-0.04,-2.11,AIR,2.5,-1,-1,1024,-1,221,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1500,2012,1500,2012,988,988,1500,988,988,1610,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2023-12-03,15:10:26.990,-91,0,96,9,0,5,25,-80,100,10,61.964094 -20.542279,69.2,228.2,56,12,11.3,15.1,713,54,-0.16,-0.04,-2.11,AIR,2.5,-1,-1,1024,-1,221,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1500,2012,1500,2012,988,988,1500,988,988,1610,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2023-12-03,15:10:27.490,-87,0,99,11,0,5,25,-76,100,13,-71.801644 -30.855546,69.2,228.2,56,12,11.6,3.1,734,64,-0.16,-0.04,-2.11,AIR,2.5,-1,-1,1024,-1,221,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1500,2012,1500,2012,988,988,1500,988,988,1610,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2023-12-03,15:10:27.990,-84,0,99,12,0,5,25,-76,100,14,-79.090801 123.891035,69.2,228.2,56,12,11.6,3.1,734,64,-0.16,-0.04,-2.11,AIR,2.5,-2,-1,828,-1,221,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1500,1914,1500,2012,988,988,1500,988,988,1610,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2023-12-03,15:10:28.490,-83,0,99,13,0,5,25,-79,100,13,-39.774672 40.587117,69.2,228.2,56,12,11.6,3.1,734,64,0.06,0.02,-2.17,AIR,2.5,-1,0,814,-2,221,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1500,1907,1500,2012,988,988,1500,988,988,1610,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2023-12-03,15:10:28.990,-83,0,98,12,0,5,25,-77,100,13,44.974538 83.389493,69.2,228.2,56,12,11.6,3.1,734,64,0.06,0.02,-2.17,AH,2.5,-2,-1,814,-1,221,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1500,1907,1500,2012,988,988,1500,988,988,1610,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2023-12-03,15:10:29.490,-86,0,100,13,0,5,25,-78,100,13,18.498085 121.153469,69.2,228.2,56,12,11.6,3.1,734,64,0.06,0.02,-2.17,AH,2.5,-2,-1,814,-2,221,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1500,1907,1500,2012,988,988,1500,988,988,1610,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2023-12-03,15:10:29.990,-87,0,98,11,0,5,25,-77,100,13,71.126205 -127.022821,69.2,228.2,56,12,11.6,3.1,734,64,0.06,0.02,-2.17,AH,-0.3,-2,0,814,-1,222,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1500,1907,1500,2012,988,988,1500,988,988,1610,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2023-12-03,15:10:30.490,-88,0,97,12,0,5,25,-86,100,7,-54.062744 153.588146,69.2,228.2,56,12,11.6,3.1,734,64,0.06,0.02,-2.17,AH,-0.3,-1,0,814,-1,221,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1500,1907,1500,2012,988,988,1500,988,988,1610,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2023-12-03,15:10:30.990,-93,0,96,9,0,5,25,-86,100,11,89.536562 -83.838180,69.2,228.2,56,12,11.6,3.1,734,64,0.06,0.02,-2.17,AH,-0.3,-1,-1,813,-1,221,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1500,1906,1500,2012,988,988,1500,988,988,1610,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2023-12-03,15:10:31.490,-92,0,100,10,0,5,25,-85,100,9,43.918080 -68.334118,53.9,236.2,57,12,11.6,3.1,734,64,0.06,0.02,-2.17,AH,-0.3,-1,-1,814,-1,221,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1500,1907,1500,2012,988,988,1500,988,988,1610,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2023-12-03,15:10:31.990,-92,0,99,10,0,5,25,-78,100,12,-39.007440 123.180492,53.9,236.2,57,12,11.6,3.1,734,64,0.06,0.02,-2.17,AH,-0.3,-1,-1,814,-1,222,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1500,1907,1500,2012,988,988,1500,988,988,1611,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2023-12-03,15:10:32.490,-91,0,97,11,0,5,25,-80,100,11,-2.802777 20.931436,53.9,236.2,57,12,11.6,3.1,734,64,0.06,0.02,-2.17,AH,-0.3,-1,-1,814,-1,221,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1500,1907,1500,2012,988,988,1500,988,988,1610,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2023-12-03,15:10:32.990,-91,0,95,10,0,5,25,-82,100,1,56.622543 -40.290612,53.9,236.2,57,12,11.7,3.3,739,67,0.06,0.02,-2.17,AH,-0.3,-1,-1,814,-1,222,571,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1500,1907,1500,2012,988,988,1500,988,988,1611,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2023-12-03,15:10:33.490,-90,0,98,9,0,5,25,-82,100,12,-52.377107 146.462521,53.9,236.2,57,12,11.7,3.3,739,67,0.06,0.02,-2.17,AH,-0.3,-1,0,814,-1,222,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1500,1907,1500,2012,988,988,1500,988,988,1611,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2023-12-03,15:10:33.990,-89,0,98,11,0,5,25,-82,100,12,10.732100 56.691111,53.9,236.2,57,12,11.7,3.3,739,67,0.08,0.01,-2.01,AH,-0.3,-1,-1,814,-1,221,571,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1500,1907,1500,2012,988,988,1500,988,988,1610,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2023-12-03,15:10:34.490,-89,0,98,11,0,5,25,-82,100,13,-27.260504 -116.490801,53.9,236.2,57,12,11.7,3.3,739,67,0.08,0.01,-2.01,AH,-0.3,-1,-1,814,-1,221,571,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1500,1907,1500,2012,988,988,1500,988,988,1610,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2023-12-03,15:10:34.990,-89,0,98,11,0,5,25,-82,96,11,26.309107 -34.725353,53.9,236.2,57,12,11.7,3.3,739,67,0.08,0.01,-2.01,AH,-0.3,-2,-1,814,-1,221,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1500,1907,1500,2012,988,988,1500,988,988,1610,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2023-12-03,15:10:35.490,-90,0,98,11,0,5,25,-82,96,11,-85.733038 131.906978,53.9,236.2,57,12,11.7,3.3,739,67,0.08,0.01,-2.01,AH,-0.4,-1,-1,814,-1,222,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1500,1907,1500,2012,988,988,1500,988,988,1611,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2023-12-03,15:10:35.990,-90,0,99,11,0,5,25,-83,96,10,82.141985 -47.446629,53.9,236.2,57,12,11.7,3.3,739,67,0.08,0.01,-2.01,AH,-0.4,-1,-1,814,-1,222,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1500,1907,1500,2012,988,988,1500,988,988,1611,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2023-12-03,15:10:36.490,-90,0,99,10,0,5,25,-76,96,13,-36.291533 50.722587,53.9,236.2,57,12,11.7,3.3,739,67,0.08,0.01,-2.01,AH,-0.4,-2,-1,813,-1,221,571,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1500,1906,1500,2012,988,988,1500,988,988,1610,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2023-12-03,15:10:36.990,-91,0,98,10,0,5,25,-83,96,10,-0.308240 6.361256,43.1,251.7,55,12,11.7,3.3,739,67,0.08,0.01,-2.01,AH,-0.4,-1,-1,814,-1,221,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1500,1907,1500,2012,988,988,1500,988,988,1610,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2023-12-03,15:10:37.490,-91,0,96,10,0,5,25,-82,96,12,-21.029928 88.836376,43.1,251.7,55,12,11.7,3.3,739,67,0.08,0.01,-2.01,AH,-0.4,-1,-1,814,-1,221,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1500,1907,1500,2012,988,988,1500,988,988,1610,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2023-12-03,15:10:37.990,-91,0,96,10,0,5,25,-85,92,9,34.265753 -148.036901,43.1,251.7,55,12,11.7,3.3,739,67,0.08,0.01,-2.01,AH,-0.4,-2,-1,814,-1,221,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1500,1907,1500,2012,988,988,1500,988,988,1610,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2023-12-03,15:10:38.490,-91,0,98,9,0,5,25,-78,92,13,33.196575 -134.197951,43.1,251.7,55,12,11.7,3.3,739,67,0.08,0.01,-2.01,AH,-0.4,-1,-1,814,-1,221,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1500,1907,1500,2012,988,988,1500,988,988,1610,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2023-12-03,15:10:38.990,-91,0,100,10,0,5,25,-83,92,10,-32.077832 44.812581,43.1,251.7,55,12,11.7,4.0,744,67,0.08,0.01,-2.01,AH,-0.4,-2,-1,813,-1,221,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1500,1906,1500,2012,988,988,1500,988,988,1610,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2023-12-03,15:10:39.490,-91,0,96,10,0,5,25,-84,92,12,12.853490 -119.534219,43.1,251.7,55,12,11.7,4.0,744,67,0.08,0.01,-2.01,AH,-0.4,-1,-7,813,-438,221,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1287,1500,1906,1500,2012,988,988,1500,988,988,1610,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2023-12-03,15:10:39.990,-91,0,97,10,0,5,25,-82,96,11,6.616067 -113.384679,43.1,251.7,55,12,11.7,4.0,744,67,-0.03,0.0,-1.66,AH,-0.4,-1,-3,814,-205,221,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1406,1500,1907,1500,2012,988,988,1500,988,988,1610,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2023-12-03,15:10:40.490,-93,0,99,10,0,5,25,-86,96,11,-67.198255 10.890043,43.1,251.7,55,12,11.7,4.0,744,67,-0.03,0.0,-1.66,AH,-0.4,-1,-1,813,-4,221,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1500,1906,1500,2012,988,988,1500,988,988,1610,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2023-12-03,15:10:40.990,-95,0,99,6,0,5,25,-89,96,7,-44.366199 84.772680,43.1,251.7,55,12,11.7,4.0,744,67,-0.03,0.0,-1.66,AH,-0.4,-1,-3,813,-275,221,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1370,1500,1906,1500,2012,988,988,1500,988,988,1610,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2023-12-03,15:10:41.490,-95,0,97,8,0,5,25,-88,96,5,61.183734 119.720886,43.1,251.7,55,12,11.7,4.0,744,67,-0.03,0.0,-1.66,AH,0.2,-2,0,813,-215,221,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1401,1500,1906,1500,2012,988,988,1500,988,988,1610,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2023-12-03,15:10:41.990,-95,0,97,8,0,5,25,-89,96,5,23.657944 120.463265,43.1,251.7,55,12,11.7,4.0,744,67,-0.03,0.0,-1.66,AH,0.2,-1,0,814,-199,221,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1409,1500,1907,1500,2012,988,988,1500,988,988,1610,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2023-12-03,15:10:42.490,-97,0,98,7,0,5,25,-91,96,2,49.098518 -75.138203,43.1,251.7,55,12,11.7,4.0,744,67,-0.03,0.0,-1.66,AH,0.2,-1,0,814,-213,221,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1402,1500,1907,1500,2012,988,988,1500,988,988,1610,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2023-12-03,15:10:42.990,-98,0,92,5,0,5,25,-87,100,6,-77.653702 -92.612227,37.9,267.1,55,12,11.7,4.0,744,67,-0.03,0.0,-1.66,AH,0.2,-1,-1,814,-227,221,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1395,1500,1907,1500,2012,988,988,1500,988,988,1610,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2023-12-03,15:10:43.490,-96,0,98,7,0,5,25,-88,100,7,1.774677 30.124849,37.9,267.1,55,12,11.7,4.0,744,67,-0.03,0.0,-1.66,AH,0.2,-1,1,814,-5,221,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1500,1907,1500,2012,988,988,1500,988,988,1610,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2023-12-03,15:10:43.990,-100,0,96,4,0,5,25,-90,100,2,-41.499545 -71.573880,37.9,267.1,55,12,11.7,4.0,744,67,-0.03,0.0,-1.66,AH,0.2,-1,0,813,-1,221,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1500,1906,1500,2012,988,988,1500,988,988,1610,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2023-12-03,15:10:44.490,-100,0,95,5,0,5,25,-92,100,0,-85.855563 152.966605,37.9,267.1,55,12,11.7,4.5,751,67,-0.03,0.0,-1.66,AH,0.2,-1,-1,814,-2,221,571,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1500,1907,1500,2012,988,988,1500,988,988,1610,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2023-12-03,15:10:44.990,-101,0,94,2,0,5,25,-96,96,0,56.206995 -166.422600,37.9,267.1,55,12,11.7,4.5,751,67,-0.03,0.0,-1.66,AH,0.2,-1,-1,814,-2,221,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1500,1907,1500,2012,988,988,1500,988,988,1610,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2023-12-03,15:10:45.490,-101,0,91,2,0,5,25,-91,96,5,-70.143179 -45.887093,37.9,267.1,55,12,11.7,4.5,751,67,-0.01,0.02,-1.85,AH,0.2,-1,-1,813,-24,221,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1498,1500,1906,1500,2012,988,988,1500,988,988,1610,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2023-12-03,15:10:45.990,-100,0,91,4,0,5,25,-91,96,6,26.148064 -121.561431,37.9,267.1,55,12,11.7,4.5,751,67,-0.01,0.02,-1.85,AH,0.2,-1,0,814,-2,221,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1500,1907,1500,2012,988,988,1500,988,988,1610,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2023-12-03,15:10:46.490,-103,0,83,1,0,5,50,-90,96,5,-44.769724 -99.588889,37.9,267.1,55,12,11.7,4.5,751,67,-0.01,0.02,-1.85,AH,0.2,-1,-3,814,-184,221,571,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1417,1500,1907,1500,2012,988,988,1500,988,988,1610,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2023-12-03,15:10:46.990,-102,0,86,2,0,5,50,-99,96,-4,-54.416481 -58.109657,37.9,267.1,55,12,11.7,4.5,751,67,-0.01,0.02,-1.85,AH,-0.1,-2,-1,814,-2,221,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1500,1907,1500,2012,988,988,1500,988,988,1610,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2023-12-03,15:10:47.490,-103,0,86,0,0,5,50,-99,96,-2,-71.615938 -84.416555,37.9,267.1,55,12,11.7,4.5,751,67,-0.01,0.02,-1.85,AH,-0.1,-1,-6,813,-2,221,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1500,1906,1500,2012,988,988,1500,988,988,1610,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2023-12-03,15:10:47.990,-100,0,94,3,0,5,50,-92,96,0,-45.862690 150.071117,37.9,267.1,55,12,11.7,4.5,751,67,-0.01,0.02,-1.85,AH,-0.1,-2,-1,813,-1,221,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1500,1906,1500,2012,988,988,1500,988,988,1610,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2023-12-03,15:10:48.490,-98,0,98,6,0,5,50,-93,96,1,-45.308802 6.049769,37.9,267.1,55,12,11.7,4.5,751,67,-0.01,0.02,-1.85,AH,-0.1,-1,-1,813,-1,221,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1500,1906,1500,2012,988,988,1500,988,988,1610,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2023-12-03,15:10:48.990,-95,0,94,9,0,5,50,-84,96,10,-24.751526 -94.742716,35.0,254.6,56,12,11.7,4.5,751,67,-0.01,0.02,-1.85,AH,-0.1,-1,-1,813,-1,221,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1500,1906,1500,2012,988,988,1500,988,988,1610,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2023-12-03,15:10:49.490,-93,0,94,10,0,5,50,-89,96,5,86.288406 -66.827743,35.0,254.6,56,12,11.7,4.5,751,67,-0.01,0.02,-1.85,AH,-0.1,-1,0,813,-1,222,571,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1500,1906,1500,2012,988,988,1500,988,988,1611,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
